,tweet,media,favorites,sources
1325770153850793991,https://t.co/7jwoYC1J0a,http://pbs.twimg.com/media/EmYU7fuXIAEXSWK.jpg,1556.0,"http://www.shitpostbot.com/template/memepageadmin-57edd6563f376
http://www.shitpostbot.com/sourceimage/the-golden-trash-57b5174bd5a3d"
1325724843870924801,https://t.co/kZHHXAzfea,http://pbs.twimg.com/media/EmXruHgWMAEPrLT.jpg,1215.0,"http://www.shitpostbot.com/template/is-it-porn-100-it-is-57cc7cbac6fd0
http://www.shitpostbot.com/sourceimage/aerodynamics-of-a-cow-5887700be92ab"
1325709747006353408,https://t.co/Ly3JVupee4,http://pbs.twimg.com/media/EmXd_XgWMAAUxFk.jpg,1556.0,"http://www.shitpostbot.com/template/life-58cc5d5796b36
http://www.shitpostbot.com/sourceimage/fruitypebbles-57b1dccfece67"
1325520997705986048,https://t.co/kV4Fvvvucm,http://pbs.twimg.com/media/EmUyUsmWEAAriGU.jpg,2857.0,"http://www.shitpostbot.com/template/right-hand-57fbe923a17b1
http://www.shitpostbot.com/sourceimage/bobbattles-57fcb474b7927"
1325490807412023297,https://t.co/2wucWU2gJ6,http://pbs.twimg.com/media/EmUW3YQWEAED6xA.jpg,1486.0,"http://www.shitpostbot.com/template/when-she-sticks-it-in-57b3011a7a3bd
http://www.shitpostbot.com/sourceimage/o-fuck-57c5e7553c442"
1325460609773789191,https://t.co/zwlQPIIQLj,http://pbs.twimg.com/media/EmT7ZppXYAAL_87.jpg,1091.0,"http://www.shitpostbot.com/template/obamas-gay-lifestyle-57f18befe2698
http://www.shitpostbot.com/sourceimage/ledger-57b39002d816f"
1325354919147298816,https://t.co/vMUgrVtbbV,http://pbs.twimg.com/media/EmSbRn7W4AE3rNi.jpg,2240.0,"http://www.shitpostbot.com/template/when-she-doesnt-have-a-dick-580ef0f2906a7
http://www.shitpostbot.com/sourceimage/arthur-lies-57b2e89f14380"
1325264313221836800,https://t.co/gT8uh9KQmE,http://pbs.twimg.com/media/EmRI3sjXUAg9IMo.jpg,1149.0,"http://www.shitpostbot.com/template/flowers-57b1e226a365a
http://www.shitpostbot.com/sourceimage/best-cereal-58bec7aaecb8e"
1325241655532916736,https://t.co/vi2omxgwmQ,http://pbs.twimg.com/media/EmQ0Q3AWEAE82AQ.jpg,1199.0,"http://www.shitpostbot.com/template/scrigg-57bd4533d0881
http://www.shitpostbot.com/sourceimage/wrong-5873145616814"
1325219011349655553,https://t.co/WtLG4gPjJs,http://pbs.twimg.com/media/EmQfqy-WMAE0Lk2.jpg,1017.0,"http://www.shitpostbot.com/template/tips-57c0d946bbb31
http://www.shitpostbot.com/sourceimage/mario-64-57cfa2f13b514"
1325045377750470657,https://t.co/eDlSPVx7SI,http://pbs.twimg.com/media/EmOBv-2W8AAeAes.jpg,1635.0,"http://www.shitpostbot.com/template/some-disabilities-57b1eb7eb2e12
http://www.shitpostbot.com/sourceimage/wahey-585359f8c1f51"
1325007621611458567,https://t.co/A3WLTrCu88,http://pbs.twimg.com/media/EmNfaSdXUAAl_64.jpg,1633.0,"http://www.shitpostbot.com/template/3-am-57b52af9d2b20
http://www.shitpostbot.com/sourceimage/whoa-dude-57b18b213350b"
1324984979219222529,https://t.co/ZDxpAkChXv,http://pbs.twimg.com/media/EmNK0U7XUAARu5g.jpg,1089.0,"http://www.shitpostbot.com/template/white-kids-first-day-57b3b26cb54d4
http://www.shitpostbot.com/sourceimage/mcqueen-57b23090f21b2"
1324947219930341377,https://t.co/QJopbSnNmO,http://pbs.twimg.com/media/EmMoecjXYAEFhoh.jpg,1426.0,"http://www.shitpostbot.com/template/her-come-over-57b5fef04c034
http://www.shitpostbot.com/sourceimage/thinking-595d13803f9c1"
1324879277674934277,https://t.co/U3SQxDnsNK,http://pbs.twimg.com/media/EmLqrrfXYAQJU_6.jpg,1467.0,"http://www.shitpostbot.com/template/relationship-57b8ab4ce963e
http://www.shitpostbot.com/sourceimage/bdsm-57e9f07a1a984"
1324728277848784900,https://t.co/3Pwuiw4kEr,http://pbs.twimg.com/media/EmJhWTTW0AEXUVP.jpg,1148.0,"http://www.shitpostbot.com/template/has-science-gone-too-far-57b372a730990
http://www.shitpostbot.com/sourceimage/im-buff-57b1cb0c87cba"
1324698076657913864,https://t.co/3sz3q7zK74,http://pbs.twimg.com/media/EmJF4ZHWkAAAopV.jpg,1095.0,"http://www.shitpostbot.com/template/when-i-get-a-boyfriend-57b25df7177aa
http://www.shitpostbot.com/sourceimage/car-in-stairs-59e143d676537"
1324509338036219905,https://t.co/jbna4XeNRa,http://pbs.twimg.com/media/EmGaOWEWoAERXmF.jpg,3724.0,"http://www.shitpostbot.com/template/blue-button-58c9661d9165c
http://www.shitpostbot.com/sourceimage/be-skeptical-57b1f80e0fdba"
1324456497594720256,https://t.co/ePyhV9YD9o,http://pbs.twimg.com/media/EmFqKngXgAEE3OZ.jpg,2444.0,"http://www.shitpostbot.com/template/i-dont-feel-so-good-5af015501eb76
http://www.shitpostbot.com/sourceimage/get-help-58c131dbd2072"
1324373440111865857,https://t.co/5MtEUa58sQ,http://pbs.twimg.com/media/EmEeoDaU4AEkMru.jpg,1092.0,http://www.shitpostbot.com/template/valentines-day-thing-58a170c3abe3e
1324169591363391488,https://t.co/u1yLP6VINL,http://pbs.twimg.com/media/EmBlOf8X0AEn01X.jpg,1087.0,"http://www.shitpostbot.com/template/school-shooter-57b209b6a5f69
http://www.shitpostbot.com/sourceimage/ken-bone-57fd742cd6544"
1324101656359948288,https://t.co/YeVzgIJcvW,http://pbs.twimg.com/media/EmAncJmWMAEn2px.jpg,2150.0,"http://www.shitpostbot.com/template/jotaro-smile-thanks-botmin-3-58860cb68334d
http://www.shitpostbot.com/sourceimage/ok-5a4c56d7e9c4f"
1324078999186845697,https://t.co/7er0IxGaVC,http://pbs.twimg.com/media/EmAS1VeWMAElt0N.jpg,1750.0,"http://www.shitpostbot.com/template/example-of-a-fool-59cabef1ce761
http://www.shitpostbot.com/sourceimage/china-57ca77626d6a7"
1324071448953135104,https://t.co/CVtJA5BIPl,http://pbs.twimg.com/media/EmAL93MXgAAvWBR.jpg,1294.0,"http://www.shitpostbot.com/template/goth-59c7db35d5dc0
http://www.shitpostbot.com/sourceimage/you-left-wing-leaning-parasite-5807e28d93bca"
1324003509759549440,https://t.co/EJrkpuPLlV,http://pbs.twimg.com/media/El_OLROXEAcRg8e.jpg,1747.0,"http://www.shitpostbot.com/template/russian-hacker-586e4ffbc9d4a
http://www.shitpostbot.com/sourceimage/jc-denton-57b1dca8af670"
1323965758192422912,https://t.co/LGS7awWfPJ,http://pbs.twimg.com/media/El-r11nXEAQB_N0.jpg,1226.0,http://www.shitpostbot.com/template/the-difference-real-57d1fb0158b7b
1323626018612092928,https://t.co/TKxQy6DkWD,http://pbs.twimg.com/media/El522aFW0AAg4Fw.jpg,990.0,"http://www.shitpostbot.com/template/problems-594ebee509531
http://www.shitpostbot.com/sourceimage/trump-without-wig-589256fd78876"
1323520319139840006,https://t.co/7j6snDrZZv,http://pbs.twimg.com/media/El4Wt4vXYAEWhzh.jpg,2617.0,"http://www.shitpostbot.com/template/this-is-what-he-be-doing-57c4f1d9dede1
http://www.shitpostbot.com/sourceimage/fish-waifu-57b239d85bf9e"
1323505217950941184,https://t.co/ersq8V3RyF,http://pbs.twimg.com/media/El4I-4PXYAATJz1.jpg,1483.0,"http://www.shitpostbot.com/template/true-fear-5807d83fe6aa3
http://www.shitpostbot.com/sourceimage/yu-gi-oh-57d20bb661851"
1323452374753693697,https://t.co/O2sm9Yl5yM,http://pbs.twimg.com/media/El3Y7ANXEAIYF-o.jpg,1930.0,"http://www.shitpostbot.com/template/beautiful-57b2c6e2e947d
http://www.shitpostbot.com/sourceimage/im-dead-inside-57d6f97186596"
1323248525090660352,https://t.co/pAv5WILbmW,http://pbs.twimg.com/media/El0fhZiXYAgVixx.jpg,1369.0,"http://www.shitpostbot.com/template/why-im-antisocial-57b5aa94166a4
http://www.shitpostbot.com/sourceimage/by-allah-behave-yourself-595fdc8fe920c"
1323225885252661249,https://t.co/gXUhYODR5Y,http://pbs.twimg.com/media/El0K7kcX0AApPYm.jpg,4364.0,"http://www.shitpostbot.com/template/demon-days-57b22978a6a3d
http://www.shitpostbot.com/sourceimage/bonzi-kong-57b7bf2cf41fa"
1323203238724837376,https://t.co/gj2HBSYDMw,http://pbs.twimg.com/media/Elz2VYYXYAoDiiu.jpg,1169.0,"http://www.shitpostbot.com/template/like-if-you-would-eat-this-57b5ad6406d4c
http://www.shitpostbot.com/sourceimage/gay-garfield-58a26056ddcd9"
1323029587211726848,https://t.co/60SAITTAps,http://pbs.twimg.com/media/ElxYZhSWMAMWJW8.jpg,1391.0,"http://www.shitpostbot.com/template/in-the-club-and-this-guy-slaps-58290a381e51f
http://www.shitpostbot.com/sourceimage/ps1-hagrid-587e47f7d838b"
1322908794641403912,https://t.co/9Wg0DuNbPI,http://pbs.twimg.com/media/ElvqidGXIAILVgn.jpg,1122.0,"http://www.shitpostbot.com/template/20-selfies-5810dc735cdb4
http://www.shitpostbot.com/sourceimage/pancake-face-baby-57b2e48ed858c"
1322652100250214401,https://t.co/9INjWC3tZI,http://pbs.twimg.com/media/ElsBE5jWMAAaQXN.jpg,1106.0,"http://www.shitpostbot.com/template/pull-the-trigger-piglet-57e64e2e7be77
http://www.shitpostbot.com/sourceimage/squat-pepe-57b379fc9ea85"
1322538846739927041,https://t.co/SauUHxnwNx,http://pbs.twimg.com/media/ElqaErZXIAAw73V.jpg,2041.0,"http://www.shitpostbot.com/template/hell-ya-57b35ba4658a0
http://www.shitpostbot.com/sourceimage/i-am-a-muslim-59350a7e2f60b"
1322131166217076736,https://t.co/XUm169FKMK,http://pbs.twimg.com/media/ElknSjpXEAUZRFY.jpg,1054.0,"http://www.shitpostbot.com/template/why-im-antisocial-58111e48e8061
http://www.shitpostbot.com/sourceimage/popular-youtubers-be-like-57b3e528b2625"
1321942423895969792,https://t.co/CR7Kol4BAp,http://pbs.twimg.com/media/Elh7oTaX0AEA4Jg.jpg,1064.0,"http://www.shitpostbot.com/template/normal-reaction-57b4cc3d8b992
http://www.shitpostbot.com/sourceimage/cactus-licking-58350d55a72e7"
1321919775463907331,https://t.co/mnQxnjiHBb,http://pbs.twimg.com/media/ElhnB-qXUAMBhlB.jpg,1290.0,"http://www.shitpostbot.com/template/sexual-predator-57b2f063a436a
http://www.shitpostbot.com/sourceimage/spider-man-butt-58df63a9b2ad1"
1321874476066373633,https://t.co/KX2Q8mH2fX,http://pbs.twimg.com/media/Elg91MNXgAEbx5l.jpg,1245.0,"http://www.shitpostbot.com/template/hillary-59b5990928533
http://www.shitpostbot.com/sourceimage/communism-596f7d2e500d8
http://www.shitpostbot.com/sourceimage/gajodhar-57bb343b620db"
1321572485649891330,https://t.co/QcfWzesuWt,http://pbs.twimg.com/media/ElcrLDXW0AAgSzK.jpg,1796.0,"http://www.shitpostbot.com/template/how-white-girls-feel-57b5fdce1bc67
http://www.shitpostbot.com/sourceimage/shep-bang-57d40655af0e3"
1321398838146596864,https://t.co/c2abkomQz1,http://pbs.twimg.com/media/ElaNPcmXUAED9C4.jpg,1134.0,"http://www.shitpostbot.com/template/dimensional-existential-crisis-57cce95a07c96
http://www.shitpostbot.com/sourceimage/hody-585822d089f6f"
1321202549857411074,https://t.co/bhsXdX2gUo,http://pbs.twimg.com/media/ElXat86WoAA0sp3.jpg,1220.0,"http://www.shitpostbot.com/template/pull-the-trigger-piglet-57e64e2e7be77
http://www.shitpostbot.com/sourceimage/bobby-59faae7ca20ce"
1321096851576229890,https://t.co/JKSU8NMrHg,http://pbs.twimg.com/media/ElV6lfyXYAUccqU.jpg,1458.0,"http://www.shitpostbot.com/template/hillary-tweet-57f8f4d99f6a8
http://www.shitpostbot.com/sourceimage/tall-nut-59b186325ac25"
1321059109274267656,https://t.co/tEhBGvL7WF,http://pbs.twimg.com/media/ElVYQn-WoAA0eFH.jpg,1950.0,"http://www.shitpostbot.com/template/dicke-balls-57b7bcad25b93
http://www.shitpostbot.com/sourceimage/firstdate-57b21df1bac88"
1320960955191332864,https://t.co/vkCq7OWRrU,http://pbs.twimg.com/media/ElT-_TiWoAEApjl.jpg,2073.0,"http://www.shitpostbot.com/template/studying-hard-58068435bedbd
http://www.shitpostbot.com/sourceimage/billy-herrington-5908b1d88a749"
1320923207600427008,https://t.co/HhWggSUJ0i,http://pbs.twimg.com/media/ElTcqG6XEAUtw7u.jpg,1127.0,"http://www.shitpostbot.com/template/felt-cute-588ee92945b26
http://www.shitpostbot.com/sourceimage/skeleman-57c3cbd31ede0"
1320658964326027264,https://t.co/S0Q6UujChG,http://pbs.twimg.com/media/ElPsVHmXYAAVAIl.jpg,1427.0,"http://www.shitpostbot.com/template/happy-birthday-twoot-59a3351811e0c
http://www.shitpostbot.com/sourceimage/fat-greyhound-57b2332ecec25"
1320575919069822977,https://t.co/r3ADtk5grF,http://pbs.twimg.com/media/ElOgzPWXUAEHA2_.jpg,1229.0,"http://www.shitpostbot.com/template/u-r-stupid-57b22245c0a87
http://www.shitpostbot.com/sourceimage/loss-57b5f9f3946e7"
1320545712338309120,https://t.co/0ut4bXCBDv,http://pbs.twimg.com/media/ElOFU--WkAEx1Fo.jpg,3128.0,"http://www.shitpostbot.com/template/up-next-58d36bfb53dea
http://www.shitpostbot.com/sourceimage/lifeisbutaminuteameaningless-57b27eba80f3f"
1320523072110272514,https://t.co/r9UJxFw3tp,http://pbs.twimg.com/media/ElNwvIpWMAEbyzx.jpg,1053.0,"http://www.shitpostbot.com/template/sniper-57b209e945777
http://www.shitpostbot.com/sourceimage/disappointed-doggo-57bb148ca434b"
1320394727917838337,https://t.co/IxvxLJvF2P,http://pbs.twimg.com/media/ElL8AgMXgAIrJju.jpg,1226.0,"http://www.shitpostbot.com/template/snowdenjustify-57f564474850c
http://www.shitpostbot.com/sourceimage/lovely-5843170585261"
1320296580159856640,https://t.co/66Xsk85TQw,http://pbs.twimg.com/media/ElKivlrXIAA5D76.jpg,3156.0,"http://www.shitpostbot.com/template/tips-57c0d946bbb31
http://www.shitpostbot.com/sourceimage/bald-dude-from-bad-gay-acting-4-57b8f1a80eafd"
1320175783059611649,https://t.co/CFuYFkg83W,http://pbs.twimg.com/media/ElI04RHW0AYXHou.jpg,1528.0,"http://www.shitpostbot.com/template/ushowedsumthinandchangetopic-598dbbbe28df9
http://www.shitpostbot.com/sourceimage/eliott-rodger-57b2cc1f15aff"
1320153137194426370,https://t.co/pSQ5BcbCza,http://pbs.twimg.com/media/ElIgSGZWMAELmb8.jpg,2874.0,"http://www.shitpostbot.com/template/when-a-sad-song-comes-in-car-5982e050b6b6f
http://www.shitpostbot.com/sourceimage/wojak-584576302cb88"
1320077640469008392,https://t.co/DfFx1M6Ycd,http://pbs.twimg.com/media/ElHbnlgWkAAEKyt.jpg,1116.0,"http://www.shitpostbot.com/template/shapiro-590f9a29cc96c
http://www.shitpostbot.com/sourceimage/pinion-iv-585ce716cab27"
1319820946191142912,https://t.co/cwMt5KYzZj,http://pbs.twimg.com/media/ElDyKAeXIAEPwSp.jpg,1684.0,"http://www.shitpostbot.com/template/be-careful-58027281f0059
http://www.shitpostbot.com/sourceimage/jontron-pizza-589727b6a4c6c"
1319722798156304387,https://t.co/LPFBEeiaXp,http://pbs.twimg.com/media/ElCY5EFXIAAs8oc.jpg,1535.0,"http://www.shitpostbot.com/template/sentient-587e7ed40e70d
http://www.shitpostbot.com/sourceimage/come-play-with-us-chairman-591efccb93d00"
1319662399352393728,https://t.co/jIyjZb3KOa,http://pbs.twimg.com/media/ElBh9ZUXEAAUoPD.jpg,1607.0,"http://www.shitpostbot.com/template/shurethony-betano-57e48584b135f
http://www.shitpostbot.com/sourceimage/death-grips-57e63cdebd940"
1319405703627481088,https://t.co/Wf6GEZIWif,http://pbs.twimg.com/media/Ek94fvNXYAIN7qj.jpg,1474.0,"http://www.shitpostbot.com/template/if-only-others-could-see-57bf0da146b1c
http://www.shitpostbot.com/sourceimage/laughing-frank-588d0dff9f2f4"
1319141473212911616,https://t.co/e8lS0Sjkx2,http://pbs.twimg.com/media/Ek6ILggXgAAjfIA.jpg,1861.0,"http://www.shitpostbot.com/template/single-57f1f2a12164a
http://www.shitpostbot.com/sourceimage/ok-5a4c56d7e9c4f"
1318975366267109376,https://t.co/wChtM66jtx,http://pbs.twimg.com/media/Ek3xG0UWAAIB-b3.jpg,1700.0,"http://www.shitpostbot.com/template/sentient-587e7ed40e70d
http://www.shitpostbot.com/sourceimage/most-fearsome-enemy-5999c89b758f8"
1318748875985965057,https://t.co/4Pz1rw9SQa,http://pbs.twimg.com/media/Ek0jHVeXYAAaOcc.jpg,1367.0,"http://www.shitpostbot.com/template/when-she-texts-you-hi-584dcc69f3d2b
http://www.shitpostbot.com/sourceimage/casually-approach-child-5804db3d76aa1"
1318665834655526913,https://t.co/7f2yNpxYYA,http://pbs.twimg.com/media/EkzXlsoWAAEK4tk.jpg,1532.0,"http://www.shitpostbot.com/template/didnt-join-the-us-army-for-this-592f36ac1e931
http://www.shitpostbot.com/sourceimage/your-gay-mate-58457756d15e5"
1318258152278810625,https://t.co/U98sw0g8pW,http://pbs.twimg.com/media/EktkzcRXgAMQa3z.jpg,1184.0,"http://www.shitpostbot.com/template/when-someone-eats-my-pizza-57b69b1090653
http://www.shitpostbot.com/sourceimage/king-crimson-5862eca2a8943"
1316914294999732226,https://t.co/iKxVl3H0lK,http://pbs.twimg.com/media/EkaekreXIAE5vK5.jpg,1483.0,"http://www.shitpostbot.com/template/ur-mom-in-ur-room-when-u-fap-57ccaa793cd1a
http://www.shitpostbot.com/sourceimage/oopsruinedmylife-57b25f1682d46"
1316853892622225410,https://t.co/lUWfNHkUkl,http://pbs.twimg.com/media/EkZnozIWsAEdiKA.jpg,1478.0,"http://www.shitpostbot.com/template/weird-kid-5882da5430946
http://www.shitpostbot.com/sourceimage/idubbbz-stare-582cd2e355659"
1316378260578668550,https://t.co/FTp87lp433,http://pbs.twimg.com/media/EkS3DW_WoAgzZ7B.jpg,1167.0,"http://www.shitpostbot.com/template/sentient-587e7ed40e70d
http://www.shitpostbot.com/sourceimage/real-power-58986c2b049d2"
1316325419516338176,https://t.co/vZcQInyPz7,http://pbs.twimg.com/media/EkSG_lxXsAI9kit.jpg,1095.0,"http://www.shitpostbot.com/template/who-is-that-pokemon-57e92851eddcd
http://www.shitpostbot.com/sourceimage/my-name-is-jeff-587e4bd18ddc7"
1316212167427928067,https://t.co/zRGZ0ecbR6,http://pbs.twimg.com/media/EkQf_eYWkAE9Gd4.jpg,1266.0,"http://www.shitpostbot.com/template/i-want-a-bodypillow-of-this-57b65ffa959e4
http://www.shitpostbot.com/sourceimage/rebel-friend-57f52ff7af953"
1315985675745996801,https://t.co/Q7FPNlGctL,http://pbs.twimg.com/media/EkNR_6rX0AER-a9.jpg,1219.0,http://www.shitpostbot.com/template/childhood-57b3703d6439b
1315887530454192128,https://t.co/ypK0gWEsEY,http://pbs.twimg.com/media/EkL4vGhWkAAnR-8.jpg,1297.0,"http://www.shitpostbot.com/template/3-am-57b52af9d2b20
http://www.shitpostbot.com/sourceimage/shinji-ikari-57e05b92f0945"
1314830558615293952,https://t.co/ftTJfz72YF,http://pbs.twimg.com/media/Ej83bQjXYAISeBb.jpg,1204.0,"http://www.shitpostbot.com/template/i-had-57b18a37483e8
http://www.shitpostbot.com/sourceimage/filthy-frank-58cbe554e75e3"
1314702215123267585,https://t.co/Ui2qc4GYk6,http://pbs.twimg.com/media/Ej7Csq1WsAQQgTH.jpg,1209.0,"http://www.shitpostbot.com/template/mythology-594ebf35b8dd5
http://www.shitpostbot.com/sourceimage/peter-sans-57e4a8be1c447"
1314596527860482048,https://t.co/QuS5BQD8eR,http://pbs.twimg.com/media/Ej5ik4NWsAELesJ.jpg,1071.0,"http://www.shitpostbot.com/template/this-is-feminism-57b2699392e89
http://www.shitpostbot.com/sourceimage/fabulous-luigi-582b60b6cb5b6"
1314581416420704257,https://t.co/6iIbpsoqbq,http://pbs.twimg.com/media/Ej5U1QqXcAANnY2.jpg,1185.0,"http://www.shitpostbot.com/template/snowdenjustify-57f564474850c
http://www.shitpostbot.com/sourceimage/skelleton-with-a-computer-57ba1ae39e7c1"
1314226589987635202,https://t.co/CX59H4vl8P,http://pbs.twimg.com/media/Ej0SHoPX0Agnc-V.jpg,1399.0,"http://www.shitpostbot.com/template/modern-art-is-beautiful-57bbff9a0a1ec
http://www.shitpostbot.com/sourceimage/ohshitimreallyfeelingit-57c48d7d944bc"
1314196392680718337,https://t.co/nNVfCZWOQl,http://pbs.twimg.com/media/Ejz2p7mUYAAnQ0H.jpg,1438.0,"http://www.shitpostbot.com/template/white-mom-grills-chicken-57b4c746b712b
http://www.shitpostbot.com/sourceimage/its-a-no-from-me-58022cfae7008"
1313675448124145664,https://t.co/ZPjch82Ymp,http://pbs.twimg.com/media/Ejsc295WsAI-zyZ.jpg,1340.0,"http://www.shitpostbot.com/template/made-of-cheese-original-5807262581925
http://www.shitpostbot.com/sourceimage/bobmachine-57d6bf6fd4b5f"
1313637701225242624,https://t.co/H4Z1gHm1kU,http://pbs.twimg.com/media/Ejr6h0cWkAA8SJj.jpg,1065.0,"http://www.shitpostbot.com/template/moses-girlfriend-57b1f7d6c79f9
http://www.shitpostbot.com/sourceimage/gay-57de472402f42"
1313131871233093634,https://t.co/bUE9OtOFQH,http://pbs.twimg.com/media/Ejkuen0XsAAFKiO.jpg,1265.0,"http://www.shitpostbot.com/template/flowers-57b1e226a365a
http://www.shitpostbot.com/sourceimage/coffin-57b2d8bb47bb9"
1312618487458803712,https://t.co/2INxrnxPHv,http://pbs.twimg.com/media/EjdbjxRXYAAziFZ.jpg,1163.0,"http://www.shitpostbot.com/template/nsfw-57b8b3de910e3
http://www.shitpostbot.com/sourceimage/psychic-pineapple-58d14ef5f1dee"
1312580734151000068,https://t.co/Z7umK2Ojr3,http://pbs.twimg.com/media/Ejc5OOkXcAUt0fi.jpg,1427.0,"http://www.shitpostbot.com/template/omg-these-things-are-so-useless-597cdca0b018b
http://www.shitpostbot.com/sourceimage/praise-57b2d7ca168bc"
1312573185305567232,https://t.co/DDFierKXV9,http://pbs.twimg.com/media/EjcyW1BWAAM8lp9.jpg,1199.0,"http://www.shitpostbot.com/template/spb-valentines-57c1fef6e5929
http://www.shitpostbot.com/sourceimage/avoid-eye-contact-monthly-594a0f09dff99"
1312135307429470208,https://t.co/v5fsCJTlkP,http://pbs.twimg.com/media/EjWkG_qVkAAejn4.jpg,1354.0,"http://www.shitpostbot.com/template/someone-at-the-door-57b1caff75873
http://www.shitpostbot.com/sourceimage/too-much-succ-57d1ac30662e8"
1311946555973406720,https://t.co/Mi3GTrUl95,http://pbs.twimg.com/media/EjT4cNEWAAAL2ng.jpg,1065.0,"http://www.shitpostbot.com/template/memepageadmin-57edd6563f376
http://www.shitpostbot.com/sourceimage/sad-bart-57e533a180460"
1310814099547271174,https://t.co/pwPlaRVmxB,http://pbs.twimg.com/media/EjDyekdXcAADQFm.jpg,1327.0,"http://www.shitpostbot.com/template/time-person-of-the-year-57e68571e95ce
http://www.shitpostbot.com/sourceimage/lifegoal-5932f7fa38b86"
1310798995455868928,https://t.co/W7owsmQmcX,http://pbs.twimg.com/media/EjDkvYgXgAUKO54.jpg,1419.0,"http://www.shitpostbot.com/template/flying-weasley-57b60f388bfb0
http://www.shitpostbot.com/sourceimage/conehead-57d60ca47faa8"
1310127072052948992,https://t.co/EUMl2TgqoI,http://pbs.twimg.com/media/Ei6BoTvWkAAK5F3.jpg,1327.0,"http://www.shitpostbot.com/template/how-i-sit-58cfd7de7c0b8
http://www.shitpostbot.com/sourceimage/drugs-5826142cc0147"
1309802443417497602,https://t.co/4FYJngIqSI,http://pbs.twimg.com/media/Ei1aYYVX0AAJlhz.jpg,1108.0,"http://www.shitpostbot.com/template/fat-57fb62fcca79d
http://www.shitpostbot.com/sourceimage/bang-bang-57e5af867005b
http://www.shitpostbot.com/sourceimage/licc-5827f4d84d1b9"
1308639763302318081,https://t.co/h6PKXnV8FO,http://pbs.twimg.com/media/Eik47iqXgAA4N6X.jpg,1490.0,"http://www.shitpostbot.com/template/eat-this-never-diet-again-588b5d8649df1
http://www.shitpostbot.com/sourceimage/xanax-59a29c61e17d9"
1307975395153764352,https://t.co/NaEhDeKTIj,http://pbs.twimg.com/media/EibcsMcWoAcpjd0.jpg,1268.0,"http://www.shitpostbot.com/template/bro-ba-fett-57c396164672b
http://www.shitpostbot.com/sourceimage/weendoo-58a19ccf76ff2"
1306941077799276546,https://t.co/UMB4mcehuj,http://pbs.twimg.com/media/EiMv_BlX0AAEjnB.jpg,1333.0,"http://www.shitpostbot.com/template/the-last-5-minutes-of-exam-57b36bb2a2bf5
http://www.shitpostbot.com/sourceimage/woke-squid-57b1f298b5af2"
1306344647564943367,https://t.co/X6iDEc8MtK,http://pbs.twimg.com/media/EiERiNHXgAEsIwJ.jpg,1243.0,"http://www.shitpostbot.com/template/the-formula-59b06d87f0c77
http://www.shitpostbot.com/sourceimage/turkey-guy-smol-57b510c3a788f"
1306254051261272064,https://t.co/iNKyxBAxFW,http://pbs.twimg.com/media/EiC_I0DXgAIISHC.jpg,1253.0,"http://www.shitpostbot.com/template/fotos-that-are-going-598b8f3f93dbf
http://www.shitpostbot.com/sourceimage/doritos-isopods-580f10ca3c5ac"
1306223852675047425,https://t.co/0qxkNVusZO,http://pbs.twimg.com/media/EiCjrAZXYAEojD-.jpg,1241.0,"http://www.shitpostbot.com/template/my-body-goal-587954ae306b0
http://www.shitpostbot.com/sourceimage/dead-inside-57c47e2a3d2ce"
1305483976472178688,https://t.co/i8zeKGOLmr,http://pbs.twimg.com/media/Eh4CwiTX0AE2jmO.jpg,1056.0,"http://www.shitpostbot.com/template/group-chat-57c6a7303e416
http://www.shitpostbot.com/sourceimage/listen-here-you-little-57c39e3ebb7bf"
1305370723188432896,https://t.co/NfGL5ujAy8,http://pbs.twimg.com/media/Eh2bwXtXYAAJCgI.jpg,1296.0,"http://www.shitpostbot.com/template/cnn-no-no-57c66c16c26d3
http://www.shitpostbot.com/sourceimage/water-gun-emoji-57de76078fa55"
1305189536390094851,https://t.co/VgPB0Gg6Vd,http://pbs.twimg.com/media/Ehz2959WsAE77Ob.jpg,1225.0,"http://www.shitpostbot.com/template/politics-57ed746b52fda
http://www.shitpostbot.com/sourceimage/this-is-an-australian-server-59a2591a78f72"
1305144238288625664,https://t.co/BsNCGUBauO,http://pbs.twimg.com/media/EhzNxMbWoAERnQk.jpg,1142.0,"http://www.shitpostbot.com/template/ugly-57c6458077609
http://www.shitpostbot.com/sourceimage/nice-57b608704d437"
1304970587203403776,https://t.co/hrCpA2LzeK,http://pbs.twimg.com/media/Ehwv1YnXsAEqcMh.jpg,1445.0,"http://www.shitpostbot.com/template/she-drank-7-litres-of-coke-a-day-57d164a7e06af
http://www.shitpostbot.com/sourceimage/skeleman-57c3cbd31ede0"
1304668603174785024,https://t.co/vu7PNgmCAL,http://pbs.twimg.com/media/EhsdLl6WsAU6XdF.jpg,1032.0,"http://www.shitpostbot.com/template/everything-i-hate-in-one-picture-57b7ed53cf05f
http://www.shitpostbot.com/sourceimage/diddy-pointing-582b8f3b4b9d4"
1304615756487897088,https://t.co/A6IK8QZAwq,http://pbs.twimg.com/media/EhrtHg7XcAAYkiF.jpg,1208.0,"http://www.shitpostbot.com/template/say-n-word-5899b78870b1a
http://www.shitpostbot.com/sourceimage/rape-oil-5986f51860d2d"
